candidate_id	reference_id	similarity	dist	score
6014	1	3.778967636561713e-07	14.788644790649414	3.0
6015	1	2.4527279090616504e-07	15.220894813537598	2.0
6016	1	3.036740643941038e-07	15.00731086730957	3.0
6017	1	2.5620154761239596e-07	15.177301406860352	1.0
6018	1	1.2099346089235168e-07	15.927529335021973	2.0
6019	1	2.2675805842399327e-07	15.299382209777832	1.0
6020	1	2.619719648760195e-07	15.155028343200684	2.0
6021	1	2.6648089219733945e-07	15.13796329498291	2.0
6022	1	3.0059390205285257e-07	15.017505645751953	2.0
6023	1	3.467597052137179e-07	14.8746337890625	2.0
6024	1	1.832340175524558e-07	15.51250171661377	1.0
6025	1	1.8892540797458317e-07	15.481913566589355	1.0
6026	1	3.793179260321653e-07	14.784891128540039	3.0
6027	1	2.93247263945513e-07	15.04224967956543	3.0
6028	1	1.019105178357177e-07	16.099170684814453	2.0
6029	1	1.8959991685217906e-07	15.478349685668945	1.0
6030	1	2.552952137005986e-07	15.180845260620117	3.0
6031	1	3.6030011267398375e-07	14.836328506469727	3.0
6032	1	1.8172158023627725e-07	15.520790100097656	2.0
6033	1	4.142265941355757e-07	14.696852684020996	3.0
6034	1	2.2188620232045016e-07	15.321101188659668	2.0
6035	1	8.51871121897315e-08	16.27841567993164	1.0
6036	1	3.6137445842792844e-07	14.833351135253906	2.0
6037	1	2.502800111919251e-07	15.200685501098633	2.0
6038	1	2.3214100542048426e-07	15.275920867919922	2.0
6039	1	1.7928273397652747e-07	15.5343017578125	1.0
6040	1	2.6761547650186137e-07	15.13371467590332	1.0
6041	1	1.4206391794158132e-07	15.766988754272461	2.0
6042	1	3.5460087087759945e-07	14.852272987365723	2.0
6043	1	2.3481335585503785e-07	15.264474868774414	1.0
6044	1	9.57282201261258e-08	16.161752700805664	2.0
6045	1	2.929532066509816e-07	15.043252944946289	2.0
6046	1	1.274647103255538e-07	15.875426292419434	1.0
6047	1	1.2035899423466807e-07	15.93278694152832	1.0
6048	1	2.314638867495527e-07	15.278841972351074	1.0
6049	1	9.755747231412625e-08	16.142824172973633	1.0
6050	1	3.8477210075321305e-07	14.770614624023438	3.0
6051	1	3.24533845077734e-07	14.940876007080078	1.0
6052	1	2.2772807721814722e-07	15.295113563537598	2.0
6053	1	1.8332508261939447e-07	15.512004852294922	1.0
6054	1	1.6112987709721034e-07	15.6410551071167	1.0
6055	1	2.1000331894978336e-07	15.376142501831055	2.0
6056	1	1.614602887382854e-07	15.639006614685059	1.0
6057	1	2.1364794150112386e-07	15.358936309814453	3.0
6058	1	1.8789153001986903e-07	15.487401008605957	2.0
6059	1	1.3247497188052926e-07	15.836872100830078	1.0
6060	1	1.2159879739290614e-07	15.922538757324219	1.0
6061	1	4.826786165538033e-07	14.543914794921875	3.0
6062	1	1.0887973343196114e-07	16.033021926879883	1.0
6063	1	2.0262765540534942e-07	15.411895751953125	2.0
6064	1	1.8736224081335352e-07	15.490221977233887	2.0
6065	1	1.9889219522682332e-07	15.430502891540527	2.0
6066	1	1.6626625173192008e-07	15.609675407409668	1.0
6067	1	2.0494696416677871e-07	15.400514602661133	1.0
6068	1	2.0289895369354437e-07	15.410557746887207	2.0
6069	1	2.8175909566570527e-07	15.082213401794434	2.0
6070	1	3.1792825705493683e-07	14.961440086364746	2.0
6071	1	1.6128746116617845e-07	15.640077590942383	2.0
6072	1	1.8743050998469705e-07	15.48985767364502	2.0
6073	1	2.6438165468194713e-07	15.145872116088867	2.0
6074	1	1.2222686025600924e-07	15.917387008666992	2.0
6075	1	4.1943044322602747e-07	14.684368133544922	3.0
6076	1	2.2322036001220817e-07	15.315106391906738	2.0
6077	1	2.0743144701909917e-07	15.38846492767334	1.0
6078	1	1.6535637404992134e-07	15.61516284942627	2.0
6079	1	3.9922113787480196e-07	14.733750343322754	3.0
6080	1	2.4379357599673484e-07	15.226943969726562	2.0
6081	1	1.3027358312475206e-07	15.853629112243652	2.0
6082	1	1.4229971784988515e-07	15.76533031463623	1.0
6083	1	9.406109781518737e-08	16.1793212890625	1.0
6084	1	1.543990492540582e-07	15.683725357055664	3.0
6085	1	2.738502549216765e-07	15.110684394836426	3.0
6086	1	1.8587847071945997e-07	15.498172760009766	1.0
6087	1	3.044883683122273e-07	15.004632949829102	2.0
6088	1	3.796458093241033e-07	14.784027099609375	2.0
6089	1	2.098527663133576e-07	15.376859664916992	3.0
6090	1	1.983973718603538e-07	15.43299388885498	1.0
6091	1	2.3615744182094775e-07	15.258767127990723	3.0
6092	1	1.3411134471008713e-07	15.82459545135498	1.0
6093	1	1.6473574583840256e-07	15.61892318725586	1.0
6094	1	2.506951907791416e-07	15.199028015136719	1.0
6095	1	4.6839735123096647e-07	14.573948860168457	3.0
6096	1	1.660927149375292e-07	15.610719680786133	2.0
6097	1	1.4284399355833437e-07	15.761512756347656	1.0
6098	1	1.8656807657085496e-07	15.49446964263916	3.0
6099	1	7.505558036989047e-08	16.40503692626953	1.0
6100	1	2.54524098576211e-07	15.183870315551758	2.0
6101	1	1.7645558282182066e-07	15.550196647644043	2.0
6102	1	2.2667092507452664e-07	15.299766540527344	2.0
6103	1	2.447872064843868e-07	15.22287654876709	2.0
6104	1	1.2280451646893916e-07	15.91267204284668	1.0
6105	1	4.089800355488133e-07	14.709599494934082	3.0
6106	1	1.3837667744315018e-07	15.793286323547363	1.0
6107	1	1.4931638814411817e-07	15.717198371887207	2.0
6108	1	1.3095819088952163e-07	15.848387718200684	1.0
6109	1	1.4908573736195575e-07	15.718744277954102	2.0
6110	1	1.5795488498679377e-07	15.660956382751465	2.0
6111	1	2.3547354821882925e-07	15.261667251586914	2.0
6112	1	2.0932169086589122e-07	15.379393577575684	1.0
6113	1	3.739125363149211e-07	14.799243927001953	3.0
6114	1	7.29037396955685e-08	16.434125900268555	1.0
6115	1	1.2244491379940583e-07	15.915604591369629	2.0
6116	1	3.3586674057483386e-07	14.906551361083984	2.0
6117	1	2.1830435131278176e-07	15.33737564086914	1.0
6118	1	2.7113671441231194e-07	15.12064266204834	3.0
6119	1	1.2982003402872646e-07	15.85711669921875	1.0
6120	1	1.8810829243622677e-07	15.486248016357422	2.0
6121	1	3.172129046200505e-07	14.963692665100098	3.0
6122	1	2.898294478198507e-07	15.053973197937012	2.0
6123	1	2.972420792881297e-07	15.028718948364258	3.0
6124	1	2.0737863525754375e-07	15.38871955871582	3.0
6125	1	1.8683444261105789e-07	15.493042945861816	2.0
6126	1	1.825866828803196e-07	15.516040802001953	1.0
6127	1	4.40328809479154e-07	14.635744094848633	3.0
6128	1	2.6855786546717234e-07	15.130199432373047	3.0
6129	1	2.1062991026796201e-07	15.373163223266602	2.0
6130	1	2.108773293164311e-07	15.371989250183105	1.0
6131	1	7.133646350880745e-08	16.45585823059082	1.0
6132	1	2.1332096857043997e-07	15.360467910766602	3.0
6133	1	1.4688345824403512e-07	15.733626365661621	1.0
6134	1	3.266910768783099e-07	14.934250831604004	2.0
6135	1	1.46081601609735e-07	15.739100456237793	2.0
6136	1	1.245053440108211e-07	15.898917198181152	1.0
6137	1	2.69317812563779e-07	15.127373695373535	2.0
6138	1	1.3351882454673657e-07	15.829023361206055	2.0
6139	1	1.3022476651526924e-07	15.85400390625	2.0
6140	1	2.5962533605210833e-07	15.164026260375977	1.0
6141	1	2.19673109960697e-07	15.331125259399414	2.0
6142	1	2.5381920861598916e-07	15.186643600463867	2.0
6143	1	1.7124776363666587e-07	15.580154418945312	3.0
6144	1	2.3569484874300676e-07	15.260727882385254	3.0
6145	1	3.4104136758886294e-07	14.89126205444336	3.0
6146	1	2.522477928474791e-07	15.192853927612305	2.0
6147	1	1.6991623727672395e-07	15.587960243225098	2.0
6148	1	1.110500670051955e-07	16.01328468322754	2.0
6149	1	1.8468205928609262e-07	15.504630088806152	2.0
6150	1	1.2809301622957688e-07	15.870509147644043	2.0
6151	1	1.5253855320225705e-07	15.69584846496582	2.0
6152	1	2.5545668435085505e-07	15.18021297454834	2.0
6153	1	9.336667645592703e-08	16.186731338500977	2.0
6154	1	1.483904013176252e-07	15.723419189453125	1.0
6155	1	2.3007585080899358e-07	15.284856796264648	1.0
6156	1	2.4850692039450823e-07	15.207795143127441	2.0
6157	1	4.4499230161326154e-07	14.625208854675293	3.0
6158	1	3.5989900084345726e-07	14.837442398071289	3.0
6159	1	1.2392772376410188e-07	15.90356731414795	2.0
6160	1	2.2572499782132108e-07	15.303948402404785	2.0
6161	1	2.0745241721561875e-07	15.3883638381958	2.0
6162	1	2.801322252401181e-07	15.088004112243652	2.0
6163	1	1.5163003233506672e-07	15.701822280883789	1.0
6164	1	1.4236962442238117e-07	15.764839172363281	2.0
6165	1	1.0866687070707046e-07	16.03497886657715	3.0
6166	1	1.6723934043859458e-07	15.603839874267578	1.0
6167	1	5.758586882734728e-08	16.66998863220215	3.0
6168	1	1.9179351888688066e-07	15.466846466064453	2.0
6169	1	2.568295183501429e-07	15.174853324890137	2.0
6170	1	2.0199173373227288e-07	15.4150390625	1.0
6171	1	3.498161598596316e-07	14.86585807800293	3.0
6172	1	2.882719712443966e-07	15.059361457824707	2.0
6173	1	9.101459659387532e-08	16.21224594116211	1.0
6174	1	2.0822583500720866e-07	15.384642601013184	2.0
6175	1	1.7675487196630949e-07	15.548501968383789	1.0
6176	1	1.1659543201322005e-07	15.964555740356445	1.0
6177	1	3.809856118581731e-07	14.78050422668457	2.0
6178	1	2.459743538822345e-07	15.218038558959961	3.0
6179	1	4.721603956512152e-08	16.868532180786133	2.0
6180	1	2.7771613666444254e-07	15.09666633605957	3.0
6181	1	3.161437972805571e-07	14.967068672180176	3.0
6182	1	1.913001186265322e-07	15.469422340393066	3.0
6183	1	2.534314814994538e-07	15.188172340393066	3.0
6184	1	1.4605819868694025e-07	15.73926067352295	1.0
6185	1	2.579409671800127e-07	15.17053508758545	2.0
6186	1	1.1717720045449975e-07	15.959578514099121	2.0
6187	1	1.716809309172151e-07	15.577628135681152	1.0
6188	1	7.675593560648399e-08	16.38263511657715	0.0
6189	1	1.6783610474778575e-07	15.6002779006958	1.0
6190	1	4.618907918697145e-07	14.587937355041504	2.0
6191	1	3.113466446404877e-07	14.982358932495117	2.0
6192	1	2.3628201982780486e-07	15.25823974609375	3.0
6193	1	2.221409118311266e-07	15.319953918457031	1.0
6194	1	2.924094758305538e-07	15.045110702514648	3.0
6195	1	2.1682953222450025e-07	15.344154357910156	3.0
6196	1	1.2589274752179197e-07	15.887835502624512	1.0
6197	1	2.3053862812822009e-07	15.28284740447998	2.0
6198	1	1.8788669202434242e-07	15.4874267578125	3.0
6199	1	1.6016590928652223e-07	15.647055625915527	2.0
6200	1	2.727969223499811e-07	15.114538192749023	0.0
6201	1	1.500160632293255e-07	15.712523460388184	2.0
6202	1	1.0124307778479689e-07	16.105741500854492	1.0
6203	1	3.030494479617213e-07	15.009369850158691	3.0
6204	1	4.0032601065539044e-07	14.730986595153809	1.0
6205	1	1.0700704430300918e-07	16.050371170043945	2.0
6206	1	8.583182909370907e-08	16.270875930786133	0.0
6207	1	8.814440528904385e-08	16.24428939819336	0.0
6208	1	2.168456620353755e-07	15.344079971313477	3.0
6209	1	1.632917255414556e-07	15.627727508544922	2.0
6210	1	2.428533052347956e-07	15.23080825805664	2.0
6211	1	1.4115140453678855e-07	15.773432731628418	1.0
6212	1	1.1440778999529191e-07	15.98349666595459	2.0
6213	1	1.710298773847197e-07	15.581427574157715	1.0
6214	1	1.4948380099044275e-07	15.71607780456543	1.0
6215	1	1.4246089396402842e-07	15.764198303222656	1.0
6216	1	1.7333761103162896e-07	15.568024635314941	2.0
6217	1	1.2277922212339417e-07	15.912878036499023	1.0
6218	1	1.4615420238008755e-07	15.738603591918945	2.0
6219	1	1.5357198060554497e-07	15.689096450805664	2.0
6220	1	3.926732445793001e-07	14.750288009643555	2.0
6221	1	2.6203193236277695e-07	15.154799461364746	2.0
6222	1	1.555113604443007e-07	15.676547050476074	2.0
6223	1	3.174631855245067e-07	14.96290397644043	3.0
6224	1	1.6210351140686675e-07	15.635030746459961	2.0
6225	1	3.398575930654472e-07	14.894739151000977	3.0
6226	1	2.386078190722224e-07	15.248444557189941	3.0
6227	1	1.5363086786959375e-07	15.688713073730469	1.0
6228	1	3.458006931290882e-07	14.877403259277344	3.0
6229	1	1.1610664953026076e-07	15.968756675720215	1.0
6230	1	1.5377877145605094e-07	15.687750816345215	1.0
6231	1	2.7022521768917927e-07	15.12401008605957	2.0
6232	1	1.6652538823620334e-07	15.608118057250977	1.0
6233	1	6.979569133981947e-08	16.477693557739258	2.0
6234	1	1.9210160115670707e-07	15.465241432189941	1.0
6235	1	5.822601205534582e-08	16.658933639526367	1.0
6236	1	2.9320615645656706e-07	15.042389869689941	2.0
6237	1	3.687993614166207e-07	14.813013076782227	2.0
6238	1	7.636370989441115e-08	16.387758255004883	0.0
6239	1	1.4010732706038698e-07	15.78085708618164	2.0
6240	1	1.2146724758911568e-07	15.92362117767334	3.0
6241	1	1.4156473034816899e-07	15.770508766174316	1.0
6242	1	7.547548529335332e-08	16.399457931518555	1.0
6243	1	2.692695306937662e-07	15.12755298614502	2.0
6244	1	1.511750638158714e-07	15.704827308654785	1.0
6245	1	1.9318240974403754e-07	15.459630966186523	3.0
6246	1	2.755880460296633e-07	15.104358673095703	1.0
6247	1	1.8100741831583459e-07	15.524727821350098	3.0
6248	1	2.3195201796508593e-07	15.276735305786133	1.0
6249	1	3.312182353444049e-07	14.920488357543945	3.0
6250	1	2.806900650684957e-07	15.086014747619629	3.0
6251	1	1.6850681637559334e-07	15.59628963470459	1.0
6252	1	1.4142574177564276e-07	15.771491050720215	1.0
6253	1	4.1903942556386925e-07	14.685300827026367	3.0
6254	1	3.4376699990329656e-07	14.883301734924316	3.0
6255	1	2.090262553393611e-07	15.380805969238281	1.0
6256	1	9.895439037365066e-08	16.12860679626465	1.0
6257	1	1.3474825227772373e-07	15.819857597351074	1.0
6258	1	8.098156165778349e-08	16.329044342041016	1.0
6259	1	1.885109241777341e-07	15.484109878540039	3.0
6260	1	2.3581131153924625e-07	15.260233879089355	2.0
6261	1	1.0983734038621707e-07	16.02426528930664	1.0
6262	1	3.177557830473577e-07	14.961982727050781	3.0
6263	1	3.265608720524141e-07	14.934649467468262	3.0
6264	1	1.6953731365427714e-07	15.590192794799805	3.0
6265	1	2.6183958528900007e-07	15.155533790588379	2.0
6266	1	1.3413628724552593e-07	15.824409484863281	1.0
6267	1	4.338801745286803e-07	14.650497436523438	3.0
6268	1	3.8776845646911866e-07	14.762857437133789	3.0
6269	1	1.9774285343174447e-07	15.436298370361328	1.0
6270	1	2.6644836477691027e-07	15.13808536529541	3.0
6271	1	1.0655896563969553e-07	16.054567337036133	2.0
6272	1	2.546879961630715e-07	15.183226585388184	2.0
6273	1	3.266128854578676e-07	14.934490203857422	1.0
6274	1	2.2353521779775732e-07	15.31369686126709	1.0
6275	1	7.530839126027095e-08	16.401674270629883	1.0
6276	1	2.7180543984341116e-07	15.118179321289062	3.0
6277	1	7.909491390529146e-08	16.352617263793945	1.0
6278	1	1.1814354474713251e-07	15.95136547088623	1.0
6279	1	2.6229119971375963e-07	15.153810501098633	2.0
6280	1	2.132019901061446e-07	15.3610258102417	3.0
6281	1	3.076324932648219e-07	14.994359970092773	1.0
6282	1	2.4440465219900423e-07	15.224440574645996	3.0
6283	1	9.041748218038677e-08	16.218828201293945	1.0
6284	1	2.8875760937140045e-07	15.05767822265625	3.0
6285	1	2.5766265485765324e-07	15.171614646911621	2.0
6286	1	3.408157240473735e-07	14.891923904418945	3.0
6287	1	2.4420218746618213e-07	15.225269317626953	3.0
6288	1	1.502331088538638e-07	15.711077690124512	2.0
6289	1	1.1734225795317147e-07	15.958170890808105	2.0
6290	1	1.7765138360472111e-07	15.543442726135254	1.0
6291	1	2.1625027610098522e-07	15.346829414367676	2.0
6292	1	2.310170969215275e-07	15.280774116516113	3.0
6293	1	1.5147928360990763e-07	15.7028169631958	2.0
6294	1	2.792067299002102e-07	15.091313362121582	1.0
6295	1	1.838021205573324e-07	15.509406089782715	2.0
6296	1	1.378600724140992e-07	15.797026634216309	0.0
6297	1	2.1998548178280121e-07	15.329704284667969	1.0
6298	1	1.4369808961684986e-07	15.7555513381958	1.0
6299	1	2.6220716601025345e-07	15.154130935668945	2.0
6300	1	3.38716042273195e-07	14.898103713989258	3.0
6301	1	4.517417790755624e-07	14.61015510559082	3.0
6302	1	2.473568477990346e-07	15.212433815002441	2.0
6303	1	1.0415288912711868e-07	16.07740592956543	1.0
6304	1	1.3015188620370644e-07	15.85456371307373	1.0
6305	1	3.4475949551354114e-07	14.88041877746582	3.0
6306	1	1.1833523988693265e-07	15.94974422454834	1.0
6307	1	2.2924466667872106e-07	15.28847599029541	2.0
6308	1	2.2509256659818333e-07	15.306754112243652	3.0
6309	1	1.7322028234258078e-07	15.56870174407959	1.0
6310	1	1.9117044916848467e-07	15.470100402832031	3.0
6311	1	1.768616068259085e-07	15.547898292541504	2.0
6312	1	4.0651468217460197e-07	14.715645790100098	2.0
6313	1	2.8087429409206757e-07	15.085358619689941	3.0
6314	1	1.7709198907296254e-07	15.54659652709961	1.0
6315	1	1.786970694135337e-07	15.53757381439209	2.0
6316	1	2.6843879758643327e-07	15.130642890930176	1.0
6317	1	2.683681500050086e-07	15.130906105041504	2.0
6318	1	2.232501651352645e-07	15.314972877502441	1.0
6319	1	1.736571141601505e-07	15.566183090209961	1.0
6320	1	1.220466677476559e-07	15.918862342834473	1.0
6321	1	1.657910818930055e-07	15.612537384033203	1.0
6322	1	2.388671440660907e-07	15.247358322143555	2.0
6323	1	2.545119622107809e-07	15.183917999267578	1.0
6324	1	1.092794023457825e-07	16.02935791015625	1.0
6325	1	1.500253628378842e-07	15.712461471557617	2.0
6326	1	1.0128325176931945e-07	16.105344772338867	1.0
6327	1	2.2150774859873272e-07	15.322808265686035	2.0
6328	1	1.980586034092496e-07	15.43470287322998	2.0
6329	1	2.02381037117105e-07	15.413113594055176	2.0
6330	1	4.775026711218328e-07	14.554696083068848	3.0
6331	1	3.61328969663937e-07	14.833477020263672	3.0
6332	1	1.6604425211213746e-07	15.611011505126953	3.0
6333	1	1.4896081417877077e-07	15.719582557678223	3.0
6334	1	1.7041119326050595e-07	15.585051536560059	2.0
6335	1	3.013591331507221e-07	15.014963150024414	3.0
6336	1	3.5852734271647e-07	14.84126091003418	3.0
6337	1	1.9626782283390927e-07	15.443785667419434	2.0
6338	1	2.2530454070024245e-07	15.30581283569336	2.0
6339	1	2.6777809976311874e-07	15.13310718536377	2.0
6340	1	2.5998509739931313e-07	15.162641525268555	3.0
6341	1	1.7354138971803874e-07	15.566849708557129	2.0
6342	1	1.9766215668588117e-07	15.43670654296875	1.0
6343	1	1.656546884967708e-07	15.613360404968262	1.0
6344	1	3.001725080650291e-07	15.018908500671387	2.0
6345	1	1.5937465963801305e-07	15.652008056640625	2.0
6346	1	2.634099553944811e-07	15.149554252624512	2.0
6347	1	2.1174346664835945e-07	15.367890357971191	3.0
6348	1	2.551058654695797e-07	15.181587219238281	1.0
6349	1	3.9351373231251314e-07	14.748149871826172	3.0
6350	1	2.690575011864441e-07	15.128340721130371	2.0
6351	1	1.877577247537518e-07	15.488113403320312	3.0
6352	1	2.683126176801356e-07	15.131113052368164	2.0
6353	1	2.799212523462291e-07	15.088757514953613	3.0
6354	1	2.364675442300639e-07	15.257454872131348	1.0
6355	1	3.077507486146605e-07	14.993975639343262	2.0
6356	1	4.895111224732134e-09	19.135028839111328	1.0
6357	1	1.7530226713021753e-07	15.556754112243652	2.0
6358	1	2.0477113224609108e-07	15.401372909545898	2.0
6359	1	1.3921667475197502e-07	15.78723430633545	1.0
6360	1	1.9112615191504403e-07	15.470332145690918	2.0
6361	1	2.8085902633882096e-07	15.085412979125977	2.0
6362	1	1.4942279824829626e-07	15.716485977172852	1.0
6363	1	2.081769901478383e-07	15.38487720489502	3.0
6364	1	3.379722878991869e-07	14.900301933288574	3.0
6365	1	2.276019315080119e-07	15.29566764831543	2.0
6366	1	3.625678226661448e-07	14.83005428314209	3.0
6367	1	1.251409004318831e-07	15.89382553100586	2.0
6368	1	1.440926236240341e-07	15.752809524536133	1.0
6369	1	1.9904171796472576e-07	15.4297513961792	1.0
6370	1	1.448082785297322e-07	15.747855186462402	0.0
6371	1	4.6562577869939167e-07	14.579883575439453	3.0
6372	1	1.2351511332894812e-07	15.906902313232422	2.0
6373	1	1.4359753659016163e-07	15.756251335144043	2.0
6374	1	2.466687489702473e-07	15.215219497680664	2.0
6375	1	2.2697809475498406e-07	15.298412322998047	1.0
6376	1	2.2642009031618381e-07	15.300873756408691	2.0
6377	1	3.915887460198004e-07	14.753053665161133	3.0
6378	1	3.5481533786074516e-07	14.851668357849121	3.0
6379	1	3.015871263343269e-07	15.014206886291504	3.0
6380	1	1.5218894857293302e-07	15.698143005371094	1.0
6381	1	3.253761561712266e-07	14.938283920288086	3.0
6382	1	1.2523820332613682e-07	15.893048286437988	1.0
6383	1	2.1255821960400987e-07	15.364049911499023	2.0
6384	1	4.008688887003523e-07	14.729631423950195	3.0
6385	1	2.744560408496331e-07	15.108474731445312	2.0
6386	1	2.429422570579518e-07	15.23044204711914	2.0
6387	1	3.7470143299945276e-07	14.797136306762695	3.0
6388	1	3.2610400870228134e-07	14.936049461364746	3.0
6389	1	2.3700510082275938e-07	15.255184173583984	2.0
6390	1	2.2542296361339428e-07	15.30528736114502	2.0
6391	1	1.4589531799013216e-07	15.740376472473145	1.0
6392	1	4.756161169176882e-07	14.55865478515625	3.0
6393	1	1.877305096489195e-07	15.488258361816406	1.0
6394	1	8.846306695483268e-08	16.240680694580078	1.0
6395	1	2.4341605663019974e-07	15.228493690490723	2.0
6396	1	3.704020796199196e-07	14.808676719665527	3.0
6397	1	1.8660971570956845e-07	15.494246482849121	2.0
6398	1	2.0524289748634962e-07	15.39907169342041	2.0
6399	1	1.951619348755258e-07	15.44943618774414	2.0
6400	1	2.019370329909589e-07	15.41530990600586	2.0
6401	1	1.5039150947170548e-07	15.710023880004883	2.0
6402	1	2.5699931213073787e-07	15.174192428588867	2.0
6403	1	7.156732785432668e-08	16.452627182006836	0.0
6404	1	1.5326019626951427e-07	15.691128730773926	1.0
6405	1	2.2937522281706155e-07	15.287906646728516	3.0
6406	1	2.598177910059009e-07	15.163285255432129	2.0
6407	1	1.7951575641610638e-07	15.533002853393555	2.0
6408	1	3.438535610238667e-07	14.883049964904785	3.0
6409	1	2.0207824506655316e-07	15.414610862731934	2.0
6410	1	2.5236665859226087e-07	15.1923828125	3.0
6411	1	9.230990434868136e-08	16.1981143951416	1.0
6412	1	2.1446777268480528e-07	15.355106353759766	1.0
6413	1	1.9672825246190247e-07	15.441442489624023	2.0
6414	1	1.9032982820794812e-07	15.474507331848145	1.0
6415	1	1.3333775190631098e-07	15.8303804397583	2.0
6416	1	1.1574259440559573e-07	15.97189712524414	1.0
6417	1	2.4889660785145296e-07	15.206228256225586	3.0
6418	1	1.6753002745876698e-07	15.602103233337402	2.0
6419	1	3.203234182570391e-07	14.953934669494629	3.0
6420	1	1.1476381592542209e-07	15.980389595031738	1.0
6421	1	1.525338981660732e-07	15.695878982543945	1.0
6422	1	1.3138914953000032e-07	15.845102310180664	1.0
6423	1	2.243510497688613e-07	15.310053825378418	3.0
6424	1	2.1549698705332662e-07	15.350318908691406	2.0
6425	1	2.0303580398518094e-07	15.409883499145508	2.0
6426	1	2.917949498030592e-07	15.04721450805664	2.0
6427	1	1.1925061665600674e-07	15.942038536071777	1.0
6428	1	1.3465935549875153e-07	15.820517539978027	2.0
6429	1	9.823021349429861e-08	16.13595199584961	1.0
6430	1	1.5605570848345356e-07	15.673052787780762	1.0
6431	1	2.0731496255406495e-07	15.389026641845703	1.0
6432	1	3.379120202765759e-07	14.900480270385742	3.0
6433	1	4.579695208403535e-07	14.596463203430176	2.0
6434	1	1.588500901439765e-07	15.655304908752441	2.0
6435	1	1.4286633647579104e-07	15.761356353759766	1.0
6436	1	2.2212862486617515e-07	15.320009231567383	2.0
6437	1	1.9103613070336185e-07	15.470803260803223	2.0
6438	1	1.0084875313753488e-07	16.109643936157227	1.0
6439	1	1.8032099660043035e-07	15.52852725982666	1.0
6440	1	1.2854776445141164e-07	15.866965293884277	1.0
6441	1	2.938373852260163e-07	15.040239334106445	3.0
6442	1	2.4415375128467165e-07	15.225467681884766	1.0
6443	1	3.374888384508275e-07	14.9017333984375	2.0
6444	1	2.5318628373049987e-07	15.189140319824219	3.0
6445	1	4.5366470809095724e-07	14.605907440185547	3.0
6446	1	2.13825685880928e-07	15.358104705810547	3.0
6447	1	6.655655827429616e-09	18.82779884338379	2.0
6448	1	2.091066059963684e-07	15.38042163848877	2.0
6449	1	5.4038754231501674e-08	16.733564376831055	0.0
6450	1	2.2968211439711578e-07	15.286569595336914	2.0
6451	1	2.6782815756824266e-07	15.132920265197754	1.0
6452	1	1.0108292673358276e-07	16.107324600219727	1.0
6453	1	3.1048794111510904e-07	14.98512077331543	1.0
6454	1	1.198659795007163e-07	15.936891555786133	2.0
6455	1	3.180158939350832e-07	14.961164474487305	3.0
6456	1	1.1888758753411403e-07	15.945087432861328	1.0
6457	1	2.983553697320427e-07	15.024980545043945	2.0
6458	1	1.2197487453131203e-07	15.919450759887695	1.0
6459	1	1.751101140588256e-07	15.55785083770752	2.0
6460	1	2.9435990875813756e-07	15.03846263885498	2.0
6461	1	2.0211004584583046e-07	15.414453506469727	2.0
6462	1	1.4493372757925627e-07	15.746989250183105	3.0
6463	1	2.355836108197893e-07	15.261199951171875	3.0
6464	1	1.0310020388454548e-07	16.08756446838379	1.0
6465	1	1.510862800832249e-07	15.705414772033691	2.0
6466	1	1.4272933676130258e-07	15.76231575012207	2.0
