cand id	ROUGE-1 Score	ROUGE-2 Score	ROUGE-L Score	score
5030	0.6315789424132964	0.3076923027653666	0.5494505444656443	0
5031	0.3846153800314349	0.10810810328707107	0.3960395989608862	1
5033	0.4799999954702223	0.21818181322314062	0.4347826037334594	1
5034	0.536585360856633	0.38095237599773246	0.5641025591058515	1
5036	0.619047614229025	0.4499999952	0.6111111061728396	1
5037	0.46808510139203263	0.1521739080529302	0.45569619755167445	1
5038	0.3199999950080001	0.11764705444636694	0.3478260819659736	0
5039	0.6037735799341404	0.4390243859131471	0.5675675627465304	1
5040	0.560975604759072	0.35294117160142735	0.6086956471773158	1
5041	0.6052631529259005	0.3846153796186719	0.5714285664902999	0
5042	0.5054945005965464	0.21538461052781077	0.44444443947187934	0
5043	0.16666666513888892	0.09090909004132232	0.18181818016528928	0
5046	0.6292134781971974	0.45977010999603646	0.657894731897507	1
5047	0.6050420118240237	0.32786884746036016	0.6170212716047987	1
5048	0.5591397800161869	0.23913042984168253	0.5205479402139239	1
5050	0.4962405965673583	0.2595419797983801	0.506024091403687	0
5051	0.4806201501255935	0.20472440453840918	0.48936169713671346	1
5053	0.5757575707988982	0.3508771882425362	0.5714285666285714	1
5054	0.5542168626331835	0.40677965608733124	0.597014920463355	1
5056	0.4955752162581252	0.26168223804349733	0.5399999950320001	1
5058	0.5467625850897987	0.31578946957063714	0.5294117598615917	1
5059	0.5066666616746668	0.22784809633071632	0.49122806517697754	1
5060	0.5581395298864251	0.5205479412272472	0.5573770450201558	1
5061	0.47272726783305785	0.27906976246619797	0.43333332853333334	1
5062	0.6779660968112613	0.5263157845983379	0.6538461488461539	0
5063	0.5747126386946757	0.35294117148788934	0.5333333283555556	1
5064	0.4696969648358586	0.20512820057564476	0.43859648623422587	1
5065	0.5161290272580645	0.2975206561573664	0.47422679913699656	1
5066	0.41025640526955953	0.12903225331945908	0.3943661922078953	1
5067	0.48936169735400636	0.24999999507812506	0.41791044285141454	0
5068	0.6930693019311832	0.383838378838894	0.6666666616705248	1
5069	0.5090909041504134	0.2777777728395062	0.4946236509191814	1
5071	0.5714285664806331	0.4680851014395655	0.5853658486853064	1
5073	0.49350648852757634	0.32876711829611566	0.4799999952000001	0
5074	0.419999995288	0.21333332833422236	0.3728813510485493	1
5075	0.5714285664698938	0.37333332837688893	0.4999999950073965	1
5076	0.5636363586958679	0.34965034477969587	0.5647058773868512	1
5079	0.4356435593569259	0.16161615661667192	0.4415584365592849	0
5083	0.5535714235969389	0.32432431934420913	0.6046511578150352	1
5084	0.4313725442118417	0.2117647008996541	0.4935064886085344	1
5085	0.7272727222938101	0.5423728765297329	0.690909085910744	0
5086	0.48421052138282555	0.21052631088310259	0.47887323443761165	1
5087	0.4629629579646777	0.26168223799109097	0.4752475198117832	1
5089	0.7317073121475315	0.5789473634522162	0.7241379261296077	1
5090	0.5937499950439453	0.2926829219750149	0.5925925875925927	1
5091	0.5573770442018275	0.29999999502222235	0.5473684160531858	0
5092	0.5499999950500001	0.3157894687396123	0.5263157844875347	1
5094	0.5652173863137997	0.31111110612098775	0.4923076873372781	1
5095	0.4680851013852422	0.2276422715420716	0.46464645965105605	1
5096	0.7368421003385659	0.5151515101698807	0.7111111061728396	1
5098	0.6315789424238228	0.43243242749086924	0.6333333283555557	1
5099	0.5263157848926594	0.43243242787436087	0.5428571379591837	1
5100	0.44999999501250004	0.23913042984168253	0.4285714235969388	0
5101	0.37623761890402907	0.12962962465706465	0.3448275812392655	1
5102	0.5225225175229284	0.27522935279858607	0.506024091403687	1
5104	0.7017543809649124	0.4999999950222223	0.649999995003125	1
5105	0.643678155973048	0.3943661927077961	0.6444444394839507	1
5106	0.5344827536935197	0.27999999500000006	0.4827586158382878	0
5107	0.5511810974989151	0.35199999514112007	0.5806451564203955	1
5108	0.5671641741055915	0.33846153346272195	0.5396825347442682	0
5109	0.5822784760775517	0.38961038467869796	0.558823524480969	0
5110	0.5629629581080933	0.2900763310599616	0.5999999950222225	0
5112	0.57599999501568	0.35398229588847996	0.5925925876299345	1
5114	0.5430463527529494	0.31999999576832	0.5473684162127425	1
5115	0.48543688821566605	0.2117647009660901	0.46874999517578125	1
5116	0.4528301836952652	0.24096385058499067	0.45569619755167445	1
5117	0.4545454495686984	0.22448979093710966	0.46341462917311127	1
5118	0.4666666619388889	0.26923076434911253	0.44999999505	0
5119	0.4307692257798817	0.23188405298046638	0.4333333283333334	0
5120	0.5691056860731047	0.2795698881812927	0.45098038715878513	1
5121	0.5454545404958678	0.2150537585385595	0.4307692259124261	0
5122	0.592592587721384	0.33333332837868485	0.5312499950439454	1
5123	0.31111110617283955	0.1333333290055557	0.34482758168846617	1
5124	0.5925925876389575	0.43199999514112003	0.6262626212631365	1
5125	0.624999995	0.2588235244456748	0.49999999500555575	1
5126	0.5063291094247718	0.337662333189408	0.5483870919042665	1
5127	0.5633802769767904	0.4057970967527831	0.5999999951280002	0
5128	0.5671641741590554	0.39393938898071623	0.541666661701389	1
5129	0.5675675625821768	0.3548387049323622	0.5517241329369797	1
5130	0.4770642153354095	0.19999999533061236	0.46753246257378983	1
5131	0.5161290275638803	0.21238937553136514	0.45283018368636524	0
5132	0.39999999504487543	0.09638553716940075	0.38356163883655475	0
5133	0.4554455396034703	0.25316455273193406	0.44444444018408946	1
5134	0.522727267820248	0.3157894686891967	0.4999999950439454	0
5135	0.5090909042909092	0.20370369891117984	0.5263157845602493	1
5136	0.6229508147379738	0.305084740833094	0.6222222174222223	1
5137	0.5882352891349482	0.39506172352385316	0.6153846104142012	0
5138	0.4594594544631118	0.2682926779744201	0.4363636313785124	0
5139	0.5656565609264361	0.3589743539875083	0.6071428521492348	0
5143	0.5759999950080001	0.329896902450845	0.5294117603287198	1
5144	0.6521739085066163	0.5454545409607439	0.6486486440905771	1
5145	0.7999999950016529	0.6415094289640443	0.7999999950125001	1
5146	0.5934065884555005	0.39999999547022225	0.5679012296052431	1
5147	0.44897958693877554	0.18333332883472234	0.4752475199686305	1
5148	0.5137614629004293	0.3018867874688502	0.4827586156903158	0
5150	0.473118274584345	0.1690140797302124	0.447368416083795	1
5152	0.5238095188712524	0.2539682490136055	0.5399999950080001	1
5153	0.6315789423995847	0.49999999531250006	0.6071428525510204	0
5154	0.4782608647164461	0.2727272678007347	0.48717948234056546	1
5155	0.6329113874122737	0.41666666167052474	0.5964912230717143	0
5157	0.5309734463309579	0.31372548521337956	0.4935064885478158	0
5159	0.5413533785833005	0.3206106821513898	0.556701025953874	0
5160	0.5555555505555557	0.3008849507995928	0.5647058773591694	1
5162	0.6461538412970416	0.4590163886697125	0.5753424608669545	0
5163	0.5254237238264867	0.23076922578816578	0.5789473634764544	0
5164	0.682352936182699	0.4102564052596976	0.645161285369407	1
5165	0.5762711815570238	0.44827585721759805	0.607142852372449	0
5166	0.562499995106337	0.3404255270258036	0.4871794822978304	0
5167	0.5777777728666668	0.4096385494266222	0.5833333283950619	1
5168	0.4927536182398656	0.2592592550154322	0.49504950000980313	1
5169	0.4122137354583067	0.2077922029136449	0.43859648623422587	1
5170	0.518518513580247	0.2941176421818532	0.5555555505594136	1
5173	0.424999995028125	0.19753085925925937	0.37499999501953135	1
5176	0.5869565168549151	0.46153845667431476	0.5822784761095979	1
5177	0.38461537980029586	0.16326530129112884	0.3829787187867814	0
5178	0.6341463364634147	0.424999995	0.6666666616682057	1
5179	0.5660377308508366	0.3269230719249261	0.5934065884216883	1
5180	0.5112781905025723	0.3207547124368103	0.4660194124875106	0
5181	0.649999995003125	0.3589743539776463	0.6274509754402153	1
5182	0.5050505000510154	0.2719999952332801	0.4819277058499057	1
5183	0.4390243853509816	0.25641025157133474	0.39473683711911356	1
5184	0.5416666619791668	0.260869560557656	0.44444444000000005	1
5185	0.6213592183052126	0.4752475197568866	0.5977011444312327	1
5186	0.5263157846337951	0.36559139301653376	0.5671641742392515	1
5188	0.6376811544213402	0.440677961172077	0.571428566434949	1
5189	0.5396825348954397	0.3934426181779092	0.5714285665972512	1
5190	0.447999995072	0.23214285241230875	0.44943819732357027	0
5191	0.5913043428294897	0.28846153352810655	0.5316455647171928	1
5192	0.5042016757149921	0.24137930538198582	0.455696197538856	1
5193	0.39534883230665224	0.20779220281329072	0.42253520627653246	1
5194	0.6197183049791708	0.3695652124763706	0.5666666616888889	1
5195	0.4112149482924273	0.09302325091130366	0.41269840798185936	1
5196	0.49523809056870755	0.2921348275217776	0.46428570932557395	1
5197	0.5932203339959783	0.34146340963447686	0.6097560925728734	0
5198	0.5081967163450686	0.285714281247397	0.4749999953781251	1
5199	0.5979381393729408	0.3578947318869806	0.6666666616820989	1
5201	0.5046728922700674	0.22988505310609067	0.5517241329475493	1
5202	0.5937499950195314	0.3714285665755102	0.586206891646849	1
5203	0.5405405356318481	0.33802816453878204	0.5897435847731757	1
5204	0.437956199497043	0.198198194019966	0.450450445541758	1
5205	0.529411759753941	0.3409090859116736	0.5833333283487655	1
5206	0.530303025313361	0.23140495375452505	0.5252525202938476	1
5208	0.5205479402514543	0.2622950769793067	0.4545454497107439	1
5209	0.5057471214532965	0.3076923028106509	0.5714285664326532	0
5210	0.6990291212517674	0.49504949999019704	0.6666666617850099	1
5211	0.5283018817995728	0.288461533468935	0.47499999500312506	1
5212	0.49599999505408005	0.27642275928349536	0.5111111061506173	1
5213	0.49999999541897516	0.2970296979825508	0.5176470538242216	1
5214	0.5663716764821051	0.3599999950020001	0.5476190426303855	1
5215	0.6352941126809689	0.4927536186515438	0.5846153797112428	1
5216	0.5063291089889441	0.2985074580886612	0.5249999950281251	1
5218	0.4938271559701266	0.19277107994774287	0.4705882305267205	1
5219	0.6031745982060973	0.3934426179844129	0.5833333283333335	1
5220	0.4955752162581252	0.31404958187555504	0.5046728922945237	1
5221	0.6067415680343391	0.29473683715013854	0.55882352441609	1
5226	0.5769230721468196	0.3541666620920139	0.5333333286542222	1
5227	0.5346534605234782	0.3614457790216287	0.5599999952568889	1
5228	0.6486486436632579	0.31325300708375675	0.5666666616666667	1
5229	0.47422679924327776	0.24719100628708507	0.4999999950038581	1
5230	0.47368420558171753	0.2321428522002552	0.48484847984899504	1
5231	0.4556961981156867	0.2608695605965134	0.4923076875739646	0
5232	0.4864864815063713	0.187499995217014	0.48192770590216294	1
5233	0.48484847984899504	0.2115384565551037	0.5074626816573848	1
5234	0.4615384566343196	0.1714285664326532	0.45901638844396675	1
5235	0.5714285664301659	0.294117642106882	0.5301204769284368	1
5236	0.6315789423822715	0.45283018372374517	0.6086956472117204	0
5237	0.5735294068176904	0.28571428077788463	0.5714285665306124	1
5238	0.5624999950086808	0.2580645111342353	0.5277777727816358	1
5239	0.5223880547059481	0.3018867878533286	0.5454545408264463	1
5240	0.48837208802596	0.18181817688649027	0.47887323443761165	0
5241	0.5344827537410821	0.22807017056325032	0.4819277059660328	1
5243	0.41666666167052474	0.2285714235755103	0.41379309845422124	1
5244	0.599999995001653	0.43103447777199766	0.6046511578150352	1
5245	0.5631067914110661	0.3518518469907408	0.5411764656719724	0
5247	0.6938775460224907	0.4680851013852422	0.7179487129520054	1
5249	0.5974025924439198	0.2608695603948751	0.5762711814421144	1
5250	0.39999999506703604	0.13698629644586244	0.37037036546258195	1
5251	0.3516483468228475	0.1320754666981134	0.30588234794740493	0
5253	0.4835164787827558	0.18487394460843176	0.45333332853333336	1
5254	0.6545454495603306	0.349999995703125	0.5384615337278107	1
5255	0.4999999950781251	0.31168830679035253	0.49999999501953135	1
5256	0.4999999950031251	0.28985506759084234	0.5405405355989775	1
5257	0.4999999950598145	0.20588234794550186	0.41463414176977986	1
5258	0.4566929085225371	0.27160493367474475	0.39999999501250005	0
5259	0.5531914843820736	0.33898304626256826	0.5098039168012304	0
5260	0.6615384567088758	0.5156249951757813	0.6792452781327876	1
5262	0.6493506443717323	0.44999999507812505	0.6333333283833334	1
5263	0.5869565168549151	0.4081632605581008	0.5945945896274654	1
5264	0.46031745532879825	0.20408162818617254	0.46913579794543525	1
5267	0.6315789423995847	0.28865978896800937	0.6086956473009872	1
5268	0.4347826037334594	0.2142857093638394	0.40506328615926934	1
5269	0.5473684160576178	0.3098591502876414	0.5483870919042665	1
5270	0.6222222172617285	0.44444444000000005	0.6753246703659977	1
5271	0.5757575707988982	0.3396226365539339	0.5652173863894141	1
5272	0.5473684161462604	0.4810126538118892	0.5569620203364846	1
5273	0.5740740690757888	0.36697247206464106	0.5822784760134595	1
5274	0.520547940228936	0.2816901358698672	0.5283018820932717	1
5275	0.702702697712848	0.4954128390472183	0.6444444394666666	1
5277	0.44444443948731144	0.27659573995473075	0.39999999520000007	1
5278	0.6086956471833649	0.37037036549916175	0.5714285664399092	0
5279	0.5526315739785319	0.37647058343529416	0.5970149204277122	1
5280	0.41975308142661183	0.2278480962730333	0.3870967692143601	1
5281	0.4444444394513032	0.2307692257766273	0.4390243852706723	0
5282	0.5217391254351608	0.20930232111141167	0.43373493475976194	1
5283	0.4660194124875106	0.31914893117247634	0.4761904711904762	1
5284	0.4390243852914932	0.16216215734112505	0.39999999500800004	1
5285	0.555555550617284	0.27083332843967023	0.4999999950347222	0
5287	0.5957446758714352	0.3333333287833333	0.5714285665306124	0
5291	0.5504587106001179	0.33333332888888895	0.4864864815010957	0
5292	0.5324675276328218	0.3157894691501385	0.49999999501033066	1
5293	0.5961538413775888	0.372549014840446	0.6075949317737542	1
5294	0.4255319099026709	0.2142857092970523	0.4225352062924024	1
5298	0.549999995078125	0.34666666171022226	0.5396825348349711	1
5299	0.5822784760775517	0.3243243193571951	0.5555555505624142	0
5301	0.48888888389135804	0.21739129935018917	0.514285709322449	1
5303	0.5376344036166032	0.24242423751045822	0.4615384565910585	1
5304	0.5420560699240109	0.3061224440545607	0.5866666617386667	1
5306	0.5882352893098809	0.3799999952	0.6216216167129293	1
5307	0.4736842055278548	0.2105263109894738	0.42857142361678	0
5308	0.4705882303114187	0.15999999501800014	0.4130434732986768	0
5309	0.6542056026342913	0.4057970967527831	0.6376811544465449	1
5313	0.5432098715500686	0.3037974633616408	0.5161290272788763	1
5314	0.39583332834201396	0.20289854660785558	0.37333332837688893	1
5315	0.40860214554283736	0.1272727223785126	0.39999999500312505	1
5316	0.6213592183052126	0.4158415791628272	0.6410256360289285	1
5317	0.44155843659976396	0.17977527592980694	0.44186046018388325	1
5318	0.38333332844583334	0.12598424699361419	0.37777777283950625	1
5319	0.5225225175716257	0.3218390755397015	0.5999999950617285	1
5320	0.5742574207469857	0.3043478211460304	0.559999995008	0
5321	0.4406779612754956	0.2537313382880375	0.39999999503950623	1
5322	0.7272727222735706	0.4666666618246914	0.657894731897507	1
5323	0.5656565606570759	0.3111111061506174	0.5066666616675556	1
5324	0.5862068915576695	0.3571428521572067	0.6279069717468904	0
5326	0.5818181768198348	0.29629629193720475	0.5333333283555556	0
5327	0.509090904370248	0.25925925454903986	0.5679012296601129	1
5330	0.5517241329369797	0.2823529369301039	0.5897435847567392	1
5331	0.5862068915888824	0.4561403459156664	0.5585585535784434	1
5332	0.3999999958	0.20512820028928347	0.45945945455076703	0
5334	0.6813186763675886	0.4269662871859614	0.6153846103879028	1
5335	0.5137614630418317	0.19672130648078487	0.4691357975979272	0
5337	0.6129032208181582	0.41463414220107087	0.619047614058957	1
5338	0.5319148886260752	0.35897435405654177	0.5428571378938776	0
5339	0.48818897157170327	0.19847327754792857	0.5052631529617729	1
5340	0.5454545406485307	0.3913043429111531	0.5504587107179532	1
5341	0.5439999951411201	0.3065693380787469	0.50574712184965	0
5342	0.45544553963729045	0.271604933290657	0.43037974184265343	1
5343	0.5945945896274654	0.3185840665893962	0.5576923027588757	1
5344	0.39999999500800004	0.14583332870008697	0.3793103398335315	1
5346	0.4390243858268888	0.22988505276258434	0.45161289864724247	1
5347	0.5116279019794485	0.28813558823326635	0.5306122398979592	1
5348	0.5294117597078049	0.23999999500200012	0.5128205078731098	1
5349	0.5789473634225917	0.3157894686842106	0.5555555505950618	1
5352	0.520325198255007	0.24793387930059432	0.5569620204133954	0
5353	0.5333333283458334	0.3220338933180121	0.5316455646402821	1
5355	0.5185185135613856	0.24299064924098188	0.4782608645746692	1
5357	0.4999999953503461	0.30434782109640834	0.5294117597750866	0
5360	0.5405405356318481	0.3193277261012641	0.5384615335141354	1
5361	0.487804873123141	0.1403508730070792	0.4666666616666667	0
5362	0.35514018210848114	0.15555555057777795	0.34285713785714295	1
5363	0.41860464620605736	0.16901407953183908	0.35820895022499455	1
5364	0.6451612853370332	0.4175824125975124	0.6753246703255187	1
5365	0.4666666616765432	0.23529411264775096	0.5098039168012304	1
5366	0.6386554573123367	0.37606837120023384	0.6021505326396116	1
5367	0.5233644810166828	0.31325300774568154	0.5287356272955477	0
5368	0.6753246703322653	0.405063286178497	0.5964912230717143	0
5369	0.63529411266436	0.4249999950031251	0.571428566434949	1
5370	0.4999999950500001	0.2040816277280301	0.5172413743638526	1
5371	0.5161290272580645	0.2975206561573664	0.47422679913699656	1
5372	0.5581395298945376	0.3764705832415225	0.5245901590002687	1
5373	0.6666666617283951	0.4905660327376291	0.6415094291064436	0
5374	0.46969696470156114	0.21538461038934922	0.47422679912424276	0
5376	0.6122448929612662	0.2988505697450126	0.5555555505594136	1
5377	0.4827586156956005	0.2142857099234695	0.49999999501033066	1
5378	0.5686274459880815	0.45161289823100936	0.5783132480185804	1
5379	0.5833333283680556	0.3908045930506011	0.5357142807716837	1
5380	0.5652173864957468	0.31111110631111116	0.4782608645746692	0
5381	0.48062015003906017	0.21978021551986482	0.4507042203769094	1
5383	0.5238095189909298	0.19230768732433445	0.4687499950439454	1
5384	0.48076922577107994	0.3921568577470204	0.4888888838888889	1
5386	0.529411759753941	0.3440860165105793	0.56756756257122	1
5387	0.40816326032486466	0.20689654679696803	0.42499999505	1
5388	0.47422679924327776	0.2716049339125134	0.5238095188350341	0
5390	0.5567010259326178	0.28282827785328035	0.5352112626066258	1
5391	0.6324786274819199	0.36559139321077583	0.6133333284835556	1
5393	0.5918367296938777	0.39583332833333335	0.6285714235877552	1
5396	0.6833333283347223	0.508474571272623	0.6534653415351438	0
5397	0.339622636516554	0.09803921070357581	0.3058823479584775	0
5398	0.5396825348349711	0.24137930543995254	0.5416666617447917	1
5400	0.49999999501799997	0.26530611746772187	0.46666666172839505	0
5403	0.5681818132231405	0.32989690222127754	0.5161290273048909	0
5404	0.4848484799219468	0.21333332834133345	0.45454544955004594	1
5405	0.5982905933201842	0.41666666172092015	0.6301369813473447	1
5407	0.6470588186375433	0.3953488322769065	0.6333333283555557	0
5410	0.5211267555643723	0.2809917306877946	0.5510204032653062	0
5411	0.32692307239644974	0.13157894239958468	0.3829787184246266	1
5412	0.4307692259124261	0.2857142808667171	0.4489795868887963	0
5413	0.5555555505829904	0.23999999564800004	0.4897959133860892	0
5414	0.537037032079904	0.2626262577736967	0.5227272677685951	1
5415	0.542056069892567	0.31914893161385244	0.5287356271898535	1
5416	0.4222222172444445	0.15999999504355572	0.35483870467741946	1
5417	0.5373134278903988	0.2972972923009497	0.5306122400000001	1
5418	0.5054945005096004	0.2526315740144045	0.5277777727932099	0
5419	0.593749995078125	0.29921259349494705	0.5882352891515571	1
5420	0.47999999500800006	0.25454544958677694	0.47619047120181407	1
5421	0.7407407357681758	0.5384615334911242	0.7111111061728396	0
5422	0.5714285664317493	0.3589743539776463	0.5106382928746039	0
5423	0.46913579753086426	0.21374045365887778	0.3934426179844129	1
5424	0.43181817688274793	0.18918918463111772	0.4444444394817864	1
5426	0.5225225175326679	0.28571428103369156	0.5352112627256498	1
5428	0.57599999501568	0.35398229588847996	0.5925925876299345	1
5429	0.5438596441289628	0.2499999960125001	0.506024091386268	0
5431	0.5207100542488009	0.24161073359758573	0.4285714240504535	1
5433	0.49999999508401927	0.4285714235901708	0.5060240914211062	0
5434	0.6170212716047987	0.38383837890011224	0.5633802767387424	0
5435	0.4651162741373716	0.2380952331660999	0.46428570928571433	1
5437	0.675675670690285	0.5074626815682781	0.6923076873372783	0
5438	0.559999995008	0.2812499951757813	0.535714280739796	1
5439	0.48421052134293635	0.25806451115735923	0.4999999951890433	1
5442	0.639999995	0.5416666616666667	0.6666666616780046	0
5444	0.5176470540235294	0.3380281648482444	0.5507246328586433	1
5445	0.6078431323241061	0.4999999950720001	0.5569620203813492	0
5446	0.5961538411556953	0.45098038715878513	0.5940594009802961	1
5447	0.5111111064098766	0.24074073574245552	0.5499999950125002	1
5450	0.5614035037719299	0.2830188629405483	0.49999999512654975	1
5452	0.5283018818369528	0.3673469337942524	0.5238095188208618	0
5454	0.5432098715500686	0.4307692261112427	0.5294117597448098	1
5455	0.6031745983875032	0.2926829218768591	0.5416666618055557	1
5456	0.522727267791839	0.3777777728000001	0.4999999951081316	1
5458	0.627118639103706	0.4552845478485029	0.623655909025321	1
5460	0.5669291288833779	0.34343433858177735	0.5581395298864251	1
5461	0.5172413743341262	0.2499999950255103	0.5499999950500001	0
5462	0.673076918123151	0.45569619766704056	0.6666666617401287	1
5463	0.5744680801878679	0.456521734215501	0.6233766183842132	1
5464	0.4999999950000001	0.26415093869704526	0.46666666167222226	1
5465	0.3529411719031142	0.2499999954882813	0.3749999953125	1
5466	0.5538461488757397	0.2499999952295919	0.5238095192176871	0
5469	0.21052631278393355	0.11111110666666683	0.2105263111357342	0
5471	0.5194805144813629	0.23999999500088898	0.4999999950222223	1
5473	0.5176470538297578	0.28915662151255633	0.55882352441609	1
5474	0.7419354790582727	0.43333332853333334	0.5882352893502499	1
5475	0.477611935308532	0.21176470108235307	0.533333328338889	0
5477	0.43137254402729724	0.26315789008310253	0.4358974309270217	1
5478	0.6153846107823799	0.39215685894655905	0.5581395308599243	1
5479	0.4044943774826411	0.17241378810939373	0.3666666618055556	0
5480	0.5320196995821301	0.38823528987128025	0.5932203342645792	1
5481	0.679999995032	0.45762711369577713	0.6874999950781251	1
5483	0.49438201769978546	0.21428570946712028	0.45901638844396675	1
5484	0.6055045821597509	0.3551401819198184	0.5999999950031251	1
