candidate_id	reference_id	similarity	score
113	424	1	0.7146014505340383
114	428	2	0.9642820833898721
115	449	1	0.7988104238228144
116	454	0	0.7558573516675055
117	458	2	0.694508718570867
118	461	0	0.6388792113185582
119	462	0	0.6401401866554975
120	464	2	0.7579568993705087
121	466	1	0.6879177860533545
122	467	2	0.8923753826335779
123	469	1	0.905811701862972
124	473	1	0.603857618027417
125	499	0	0.5616876072081101
127	500	0	0.7394153852144648
128	505	0	0.5803868538955339
129	514	1	0.8174393166418176
132	515	2	0.8968271905072734
133	516	2	0.9470145125313065
134	519	0	0.6953516951808206
136	527	2	0.8633872155062836
137	529	2	0.7592437894148735
140	534	2	0.7977599159442705
141	537	2	0.85765803422779
142	542	2	0.8539714603657053
145	552	2	0.7982699636562055
147	555	1	0.9102080051479196
148	559	2	0.7261813302549418
149	565	0	0.59228772621855
150	567	1	0.7673575106165509
151	577	1	0.764225557557619
152	578	2	0.7919083770692995
154	587	0	0.8341599609719922
155	588	2	0.8476219013654485
156	593	0	0.7201636077805061
157	603	2	0.7558970032976529
158	607	1	0.7084765919256923
159	616	0	0.6152054195598092
160	625	2	0.9021337026223137
161	627	1	0.858813661283466
162	632	1	0.653487146706675
163	638	1	0.6570586570127913
164	639	2	0.8276950483256659
165	643	2	0.8164278784407982
166	647	1	0.6381908526451688
167	648	0	0.6403180610356474
169	649	0	0.6311278301845837
170	656	1	0.895659457149999
171	677	1	0.690548620543739
172	689	2	0.8210021002491431
173	692	1	0.7070053384206944
175	700	1	0.768375852347443
176	701	2	0.9298205306690985
177	704	2	0.6013650736958518
178	706	1	0.9025445675630909
179	707	2	0.767106607815865
180	708	1	0.8913975249655426
181	710	0	0.6812681763804583
183	712	2	0.7824497434726034
184	713	1	0.735583273630301
185	728	0	0.5778185933301866
186	729	2	0.7031868918227704
187	740	1	0.7977522829121366
189	744	0	0.7224273569365265
190	747	2	0.8479017465131533
191	750	0	0.6366947722683968
192	758	0	0.555215783928949
193	777	0	0.6573811029404295
194	788	1	0.6704195354111623
197	804	2	0.771342785202344
198	805	1	0.8234177644867696
200	807	0	0.7586594247968169
201	810	0	0.8362202576428526
202	818	1	0.7768076676936547
203	819	0	0.6638834817598092
205	820	2	0.8392210497843305
207	824	2	0.8554165362380995
208	833	0	0.6001749238559976
210	844	1	0.7983314166437607
212	845	0	0.0
213	847	2	0.8115805877959974
214	860	2	0.7177085865007437
215	862	2	0.8682993316100042
216	868	2	0.6613753167252744
217	874	1	0.8561452693784342
218	892	1	0.7799275342452734
219	893	2	0.7766500524881335
220	894	0	0.7610627861535059
221	904	2	0.7471436632643144
222	907	2	0.7457809833028031
223	922	1	0.7912405540008216
224	926	2	0.7793124396047556
225	927	0	0.36787944117144233
226	928	1	0.8613385840159011
227	931	1	0.673749945721237
229	935	2	0.9529892011077601
230	936	0	0.6771354143648869
231	940	2	0.8093781007380276
232	947	2	0.9147474404539041
233	949	0	0.4440471781515106
234	956	1	0.6665250185833158
235	959	0	0.47362140036547284
237	963	0	0.6773243795717735
238	965	1	0.7202464387762589
240	967	2	0.8319214661946323
242	970	2	0.8362322498056715
243	971	2	0.8275729201833831
244	973	2	0.7368650741031556
246	975	0	0.7430760095934525
247	977	1	0.7480708126289621
248	982	1	0.685872137735084
249	984	2	0.8076024812155678
250	995	1	0.6359200003939424
251	997	0	0.761341789853339
253	1003	1	0.7397868514612048
255	1005	2	0.6976960653688236
257	1006	2	0.867816683001294
258	1007	2	0.8693665465426069
259	1025	1	0.8987030267657717
260	1027	2	0.8781167924228859
261	1030	0	0.7186939393333116
262	1037	0	0.7816805128492226
263	1041	0	0.9601845894041878
264	1043	0	0.7549263799746677
266	1049	1	0.8693006580039772
267	1055	1	0.6671040512050007
268	1056	1	0.7641411010524374
269	1057	0	0.6128755461651124
271	1067	2	0.7883395012016784
272	1068	1	0.7459650358182669
273	1080	1	0.9006720200994405
274	1083	1	0.7964105272451215
275	1096	1	0.7911565555661463
276	1099	1	0.7190999164641911
277	1103	2	0.8651868135772187
278	1110	1	0.8509560418189883
279	1116	1	0.8074213631144517
280	1117	1	0.8124531708156834
282	1123	1	0.7344030576532353
283	1128	0	0.5704528385321306
284	1132	1	0.7791831218590706
285	1133	1	0.8463506189218347
286	1135	2	0.835909137235036
287	1141	2	0.8565772311890426
288	1146	0	0.8717035246586538
289	1148	2	0.7878815098566081
290	1154	1	0.9062155968843011
292	1156	0	0.6690886330094495
293	1161	1	0.7568055747105452
294	1163	1	0.5183319488177424
295	1168	1	0.9162835902843259
296	1171	0	0.7472046311817628
297	1178	1	0.8812476961913238
298	1181	2	0.920784448178219
299	1190	1	0.7287495938698043
300	1191	1	0.7127586132595449
301	1194	2	0.9769399069627457
304	1197	1	0.6721243229681477
305	1200	2	0.9051454044053573
306	1203	0	0.7047997136316118
307	1205	2	0.7450455073399478
308	1206	1	0.8204366201225985
309	1211	2	0.8545668015118387
310	1227	0	0.710298837628133
311	1239	2	0.879404756884734
312	1246	1	0.7634799711211363
314	1247	1	0.8460834593208697
315	1248	0	0.6337343870318088
316	1250	1	0.9157461488012818
317	1252	0	0.6802918892583726
318	1266	1	0.5818593480802713
319	1273	2	0.8931700800374899
320	1276	1	0.7916300801551146
321	1285	2	0.8453966974368788
323	1289	2	0.7560218824118842
324	1292	2	0.774263357640091
326	1293	1	0.7552274310192928
328	1306	2	0.8113165166465125
329	1313	2	0.8340805571095684
330	1323	2	0.7895210180871914
331	1329	0	0.5190906021060819
332	1349	2	0.7697744567874062
333	1356	0	0.5390684714299703
334	1363	0	0.623024502452588
335	1367	1	0.7380411773078261
336	1368	1	0.6115201204598921
338	1374	0	0.7545512687275313
339	1375	0	0.7135650476426908
340	1377	1	0.7853194673729016
345	1386	2	0.8064552013721092
346	1405	1	0.7471295092648801
347	1406	1	0.8708589315493993
348	1411	0	0.7092763712876126
349	1413	2	0.7406403060585748
350	1414	1	0.5441294543736044
351	1415	2	0.7505182170875817
352	1418	0	0.768256598429761
353	1419	0	0.6199118305094092
354	1425	1	0.7103852768487274
355	1432	2	0.7592528260454348
356	1433	2	0.8312044388889415
357	1442	1	0.962257609503013
358	1444	0	0.654585209798367
360	1451	1	0.8875912059518835
361	1457	2	0.9281219561123276
363	1458	2	0.8147296226522895
366	1466	2	0.8318952663583279
368	1470	0	0.6994280452414162
369	1471	2	0.7306962828912749
370	1474	2	0.8576068825806066
371	1476	0	0.5514655914021093
372	1480	0	0.6020624170750805
373	1481	1	0.7558500476393685
374	1492	0	0.6902441703111828
375	1498	1	0.6662932753731476
376	1500	0	0.3893349932266618
377	1513	2	0.7526179243106647
378	1517	2	0.7262009589277615
379	1519	1	0.7232928422620617
380	1520	1	0.8473413193009052
381	1525	2	0.8846661488677668
382	1528	1	0.8370458680407065
383	1534	2	0.8754808030743291
384	1535	2	0.923223996905769
385	1536	0	0.4639278135592129
386	1551	1	0.6825362882595005
387	1558	0	0.5911245883122322
388	1560	0	0.7427849185140265
389	1565	2	0.9232289029000535
391	1566	2	0.844202719857715
392	1570	1	0.501590312380658
394	1573	1	0.5381620409221817
396	1580	0	0.8197517813430912
